Date,Open,High,Low,Close,Volume
2022-01-03,212.42683369559145,220.82797397196435,205.2448186667373,212.42683369559145,2471189
2022-01-04,214.38444375892016,216.7731129253153,209.39682209744976,214.38444375892016,2049705
2022-01-05,212.58010030976087,218.80008227681964,209.56407754357417,212.58010030976087,3642413
2022-01-06,210.77250298759992,219.37736094110863,203.93262283660607,210.77250298759992,2886468
2022-01-07,214.11409913193984,221.5338625162646,211.37257369204434,214.11409913193984,4115479
2022-01-10,213.9655399524108,217.65048629416196,213.20703163091582,213.9655399524108,1481942
2022-01-11,212.11191489608336,219.44250098766133,207.99812596266102,212.11191489608336,3202450
2022-01-12,213.43004435965761,213.9491924255244,209.31732826134848,213.43004435965761,3415121
2022-01-13,212.3401824899726,215.44131213286843,207.66443440270425,212.3401824899726,4417342
2022-01-14,209.8347393211977,216.34530859442208,208.60297260723735,209.8347393211977,3092430
2022-01-17,209.69501402428125,210.2490267682022,202.15213521435817,209.69501402428125,1218271
2022-01-18,210.55872641003978,216.01042003692564,205.49875487398614,210.55872641003978,2030227
2022-01-19,208.9214903633754,212.2130859740165,204.8956696736923,208.9214903633754,4566419
2022-01-20,207.80268737188177,213.8016259953052,205.6857507167073,207.80268737188177,2194480
2022-01-21,207.06287620366265,207.7768344125117,198.13720290580133,207.06287620366265,3533962
2022-01-24,206.59736877588927,209.29481830363864,197.35385286554285,206.59736877588927,3148853
2022-01-25,204.49475696627763,209.44935231118123,201.82662794285386,204.49475696627763,1707405
2022-01-26,202.80325468213164,208.60749517491269,199.34319421999203,202.80325468213164,3760768
2022-01-27,201.9010680563987,210.45360078198524,196.149914472387,201.9010680563987,4599147
2022-01-28,202.07491388510087,203.75166786768497,193.80287604054553,202.07491388510087,4895337
2022-01-31,202.9020288808183,210.6963120994495,200.60817446724735,202.9020288808183,1257098
2022-02-01,203.1590057450135,205.4657723711241,200.62944507986333,203.1590057450135,2278583
2022-02-02,201.67914226129656,201.93436744095794,198.9924816946233,201.67914226129656,2300979
2022-02-03,199.7110408800784,207.1237805129085,190.7768462261935,199.7110408800784,3496494
2022-02-04,197.3765607430268,206.9706181637662,190.60936309560296,197.3765607430268,4622637
2022-02-07,195.83647960287968,204.73200826431378,190.19299055001397,195.83647960287968,3717859
2022-02-08,194.460849003052,204.12443994341967,187.23121432472777,194.460849003052,4393399
2022-02-09,194.4132325021842,196.39370651418216,189.64672530822338,194.4132325021842,1400904
2022-02-10,194.06116125548948,203.23576480620102,184.55560823406023,194.06116125548948,4253386
2022-02-11,193.02000879939675,196.75127108786907,185.3844170444263,193.02000879939675,3439160
2022-02-14,194.50949051181826,202.5615074895673,187.8206519393814,194.50949051181826,3712055
2022-02-15,195.39914222976674,197.39686975429473,188.73759601775976,195.39914222976674,2361668
2022-02-16,193.07502475487843,199.04214735680162,183.9317846096908,193.07502475487843,2966466
2022-02-17,193.09641279653917,194.14827383713464,191.7361179337289,193.09641279653917,2126027
2022-02-18,193.96531218398198,199.0975029314567,193.31916427475778,193.96531218398198,2416755
2022-02-21,192.23184607488545,194.19649782373787,190.3728833708304,192.23184607488545,1709430
2022-02-22,194.2381093986991,203.24054250612514,191.17614707473666,194.2381093986991,3653995
2022-02-23,196.4211487025598,198.80191399771016,186.85180258717514,196.4211487025598,3745480
2022-02-24,194.38345085469243,198.21946960594943,189.8812394879224,194.38345085469243,2792011
2022-02-25,194.99912246698386,195.28178513943894,187.17034304546212,194.99912246698386,2881388
2022-02-28,194.74101970959282,194.80736516792135,192.42010959312336,194.74101970959282,1169188
2022-03-01,195.90169377604806,196.71964076210102,188.54032832695177,195.90169377604806,1337228
2022-03-02,198.1840591492944,206.23327044114228,196.3837825323054,198.1840591492944,4617360
2022-03-03,198.87460951496112,200.57100578605036,191.87844131518952,198.87460951496112,4103303
2022-03-04,199.9126016762374,209.5259534860816,197.32352407740515,199.9126016762374,1184323
2022-03-07,196.7581668302777,198.52087895417696,193.61146073816474,196.7581668302777,3458011
2022-03-08,199.4667844013561,202.25078049831086,199.17519981948,199.4667844013561,4259694
2022-03-09,199.8094415178319,200.49495335000347,194.3324694824508,199.8094415178319,1742848
2022-03-10,199.04132676209193,203.17337818523657,192.5677790651827,199.04132676209193,1987043
2022-03-11,196.94251901546497,202.72700054201135,196.6816816861672,196.94251901546497,4817799
2022-03-14,199.32652026362078,204.39119860540228,192.70870341977465,199.32652026362078,3268581
2022-03-15,200.57016652034662,202.81325028849608,196.87384255067914,200.57016652034662,2931427
2022-03-16,201.45279948081426,206.5496967424788,195.37302550929536,201.45279948081426,2369843
2022-03-17,201.47787324514115,206.9374549952852,196.12444743623948,201.47787324514115,3226926
2022-03-18,199.7865665689918,206.04333900722028,198.6420204534056,199.7865665689918,2726724
2022-03-21,199.4184522316394,209.02311857580594,196.00156699868788,199.4184522316394,1553062
2022-03-22,199.2454912316953,203.89134989145933,191.27227483504825,199.2454912316953,3478025
2022-03-23,198.64278638432666,202.39085998895192,195.62419512221425,198.64278638432666,1183631
2022-03-24,198.52077612269085,200.77186326657585,198.2591525471411,198.52077612269085,3124123
2022-03-25,197.54584449599642,198.7870412897196,193.7877637749082,197.54584449599642,1236501
2022-03-28,197.84873865469493,199.67945480560078,194.4472805879085,197.84873865469493,4712786
2022-03-29,195.73437218269856,205.02195097326947,193.01528033708732,195.73437218269856,3478842
2022-03-30,195.07220482268008,199.30752449832983,194.3786328597564,195.07220482268008,1036958
2022-03-31,196.0479752159711,199.65892766491095,190.77052777917314,196.0479752159711,1077314
2022-04-01,195.56614389292952,204.19171832021593,188.9671055373949,195.56614389292952,4274190
2022-04-04,198.5800275341146,207.69638862639096,193.48490852138852,198.5800275341146,1041803
2022-04-05,198.94400648496233,202.50726733614712,194.16703555931025,198.94400648496233,2005083
2022-04-06,199.33629767233597,205.18599775396,192.6060859350524,199.33629767233597,4779979
2022-04-07,198.12068284036675,205.52941594333586,193.61864825035667,198.12068284036675,3823129
2022-04-08,196.6315808676198,202.68950348280995,192.39313361147956,196.6315808676198,1320481
2022-04-11,197.9185784566621,201.3597618289727,188.8003254329363,197.9185784566621,1671771
2022-04-12,196.96476140539824,201.99725826518673,189.53104644389973,196.96476140539824,1331196
2022-04-13,197.32207553907264,202.83720992687097,196.259214404976,197.32207553907264,2110430
2022-04-14,200.1922991431992,207.65693291562692,197.8831986360995,200.1922991431992,3232239
2022-04-15,198.73521558694344,202.82089102330863,192.82379691564202,198.73521558694344,3686371
2022-04-18,197.00864451308635,203.81845464126036,189.56686090262784,197.00864451308635,2701354
2022-04-19,197.7715046005228,202.13787799748835,188.21582170388248,197.7715046005228,3832078
2022-04-20,200.0408399785625,203.49160048692494,192.66125801061443,200.0408399785625,1494261
2022-04-21,195.8815335454603,196.4078498053279,192.5493087271692,195.8815335454603,2231572
2022-04-22,196.6958516456445,198.75930057849467,187.8450541949849,196.6958516456445,3859187
2022-04-25,196.41832957188896,197.55366142290234,191.2074652999179,196.41832957188896,3383417
2022-04-26,196.00307337951315,196.23045201457566,192.90602627019217,196.00307337951315,3744037
2022-04-27,197.229306460985,203.81917620282883,191.40807761346693,197.229306460985,3528052
2022-04-28,196.06170397173923,202.61177181386466,189.4251369912859,196.06170397173923,1046850
2022-04-29,195.2747295376149,198.1947238201856,191.20214177064267,195.2747295376149,3442107
2022-05-02,195.1628575717101,197.78537357603207,194.99955718074568,195.1628575717101,2756701
2022-05-03,193.54963755844886,193.92293518270472,192.31948621668965,193.54963755844886,1177897
2022-05-04,191.8358584264483,200.7186152257054,183.62169401554183,191.8358584264483,1662419
2022-05-05,187.7775476714464,193.4595203027823,179.67754027369185,187.7775476714464,1384784
2022-05-06,186.58178534423195,192.74504850030252,179.48064405077463,186.58178534423195,1157346
2022-05-09,185.1027461174032,192.05115628330188,180.93488461106574,185.1027461174032,4216604
2022-05-10,186.99346124743306,194.8007847030131,178.0033083313213,186.99346124743306,1060373
2022-05-11,188.04236778296405,189.50735773157757,181.9566434097226,188.04236778296405,1803617
2022-05-12,188.8493373169642,197.40839493725892,185.91359166773682,188.8493373169642,1081506
2022-05-13,190.0659272503143,195.43013253483724,184.76161191210718,190.0659272503143,4207860
2022-05-16,190.5390842724039,198.85718320090393,182.39740989380627,190.5390842724039,2318130
2022-05-17,192.62728439521626,196.60112467038945,186.8175871091718,192.62728439521626,1343085
2022-05-18,191.517041432409,196.02234179207346,187.22078462633826,191.517041432409,1322005
2022-05-19,190.16912057251722,190.31793618732493,186.81840335275115,190.16912057251722,3801345
2022-05-20,190.94356274430754,197.215272996527,185.9842636774083,190.94356274430754,3463280
2022-05-23,190.1684477047708,196.3841322355284,182.120996321803,190.1684477047708,2713591
2022-05-24,189.979974697299,197.66722678743295,180.82769018015725,189.979974697299,4100889
2022-05-25,188.6939337133745,194.91297647047082,184.56132378128424,188.6939337133745,2214711
2022-05-26,189.4595145185753,191.93553591533495,183.6910342101047,189.4595145185753,1858789
2022-05-27,187.71061914080425,188.56784268375705,186.53108796618838,187.71061914080425,2488564
