Date,Open,High,Low,Close,Volume
2022-01-03,210.42541204420067,212.977954637811,203.06127565977783,210.42541204420067,4504829
2022-01-04,210.73907422495927,219.38806964353554,200.78371512475638,210.73907422495927,1176337
2022-01-05,211.68013023909424,213.85827589470375,208.7760580972647,211.68013023909424,3223005
2022-01-06,212.85406619103037,221.56737366965365,206.4877427652155,212.85406619103037,2029400
2022-01-07,212.429366913939,215.49674115752833,209.37363588116753,212.429366913939,2620925
2022-01-10,211.08911111054965,217.60550833504843,207.22901603491292,211.08911111054965,2908978
2022-01-11,211.8527236976124,216.62252309092315,204.91388482202703,211.8527236976124,4124697
2022-01-12,214.0227226835564,224.27133008435123,210.70117293026362,214.0227226835564,4938533
2022-01-13,211.98179331450822,215.55088171246192,205.3471069031252,211.98179331450822,1589770
2022-01-14,209.90971364244473,216.65289714487295,201.65271810763196,209.90971364244473,1484688
2022-01-17,208.3376700000637,208.53201665606773,199.84096870555473,208.3376700000637,1824957
2022-01-18,210.6361078408135,215.98814778535052,209.648957995008,210.6361078408135,3366415
2022-01-19,213.50993112577737,218.3575358934913,207.15728166892782,213.50993112577737,4539235
2022-01-20,216.2767463963275,216.3966381859437,208.48893620245434,216.2767463963275,1489776
2022-01-21,219.00777687830828,224.10133779435756,208.94731209185036,219.00777687830828,2020621
2022-01-24,220.4862529713058,223.52600541936957,214.6480000492105,220.4862529713058,4047557
2022-01-25,218.69205552694666,228.9073813455696,214.01337271063312,218.69205552694666,2394322
2022-01-26,219.88097455227222,226.01248512261031,214.45505189752757,219.88097455227222,4985593
2022-01-27,219.2078101481303,221.77671272788328,218.42256711730732,219.2078101481303,1585216
2022-01-28,222.2281130577345,231.69780229004886,215.73111981045946,222.2281130577345,3584814
2022-01-31,220.0165501737545,228.8740456969884,219.07496625908996,220.0165501737545,2333646
2022-02-01,221.6742900343548,229.41306364899637,212.68140606641822,221.6742900343548,3117922
2022-02-02,221.31195344611078,222.55007878525709,213.12662882555915,221.31195344611078,2085485
2022-02-03,221.15899694272687,221.46440815804127,216.3645290700282,221.15899694272687,1582012
2022-02-04,219.373697081179,225.32488455302297,215.52174615807232,219.373697081179,3298568
2022-02-07,221.39931218393733,230.57355104411957,213.29645798846192,221.39931218393733,1069041
2022-02-08,219.91359269481265,227.9757468059898,209.88137030046153,219.91359269481265,4346790
2022-02-09,220.83853751030668,222.81410932701345,215.8511512509762,220.83853751030668,4071770
2022-02-10,220.52284470842497,229.3604529024219,210.61366737724745,220.52284470842497,3499126
2022-02-11,217.6336805775445,219.7214885837445,210.2126075913541,217.6336805775445,2681652
2022-02-14,215.219989133639,219.82422828330593,207.84353384164515,215.219989133639,1647651
2022-02-15,216.5568582661818,225.29898198008723,206.11036001748275,216.5568582661818,3136998
2022-02-16,213.26370446549907,218.19690142045036,207.55215733956075,213.26370446549907,1458936
2022-02-17,211.95762786058495,212.67704067840953,207.34243040661732,211.95762786058495,4648406
2022-02-18,211.03699882350355,216.9682273155224,208.27658597470548,211.03699882350355,3216816
2022-02-21,210.79773107835067,216.51966585184252,207.35485517060673,210.79773107835067,4885308
2022-02-22,210.21963104544753,210.44198803267832,200.61017970925428,210.21963104544753,1932328
2022-02-23,209.52605912193124,214.61293632256755,200.76713372577478,209.52605912193124,3833898
2022-02-24,210.10080820231812,212.85525367375772,202.80250214959273,210.10080820231812,2568124
2022-02-25,208.66072311223152,215.46139400711647,200.62918073777305,208.66072311223152,3490536
2022-02-28,207.82734950832264,212.13181004661826,204.1465919162475,207.82734950832264,1322369
2022-03-01,210.20912533325168,211.20905088166063,207.51976956298083,210.20912533325168,3913689
2022-03-02,206.8698069356426,208.58821724493617,203.78224837173428,206.8698069356426,3721818
2022-03-03,206.42479012838322,208.55680351805228,203.09890057918844,206.42479012838322,3855176
2022-03-04,206.8295446410886,216.40952452074836,205.43060602465204,206.8295446410886,4445188
