Date,Open,High,Low,Close,Volume
2022-01-03,180.51771452351514,182.92953994710618,173.0426629602979,180.51771452351514,4295897
2022-01-04,180.4256451019105,186.54473997129895,176.48063753486636,180.4256451019105,3996606
2022-01-05,181.06590998477043,182.74021154808912,176.59483120336085,181.06590998477043,3523869
2022-01-06,178.33176201896268,178.7829457751797,170.25571031259284,178.33176201896268,2703638
2022-01-07,177.5246445250298,181.24732862660343,175.3882972602668,177.5246445250298,3931417
2022-01-10,178.43317069392228,180.05230642164412,174.8078284925935,178.43317069392228,2023449
2022-01-11,180.0283244933472,184.79257135157115,174.95382502726653,180.0283244933472,2398610
2022-01-12,182.04067226068807,182.79530514008238,179.03301886492585,182.04067226068807,1258599
2022-01-13,181.10984903695518,190.06156979112097,177.55220420850247,181.10984903695518,2576989
2022-01-14,182.76318409458077,187.28833682803963,182.40336241544173,182.76318409458077,3741828
2022-01-17,182.2635500137989,188.42081520428516,173.62620250683088,182.2635500137989,3631532
2022-01-18,180.01311640880843,180.05328847222384,175.0756734806412,180.01311640880843,2054664
2022-01-19,183.1127494610862,186.37592462046155,174.23226064014614,183.1127494610862,1801122
2022-01-20,183.67784544121338,186.7891585989,178.885708148043,183.67784544121338,4798337
2022-01-21,186.63325860417726,187.6210387729575,182.33057475089788,186.63325860417726,2772400
2022-01-24,187.29439616055421,188.03795475980252,184.35639775819368,187.29439616055421,3496785
2022-01-25,188.3701426312416,188.46581313310315,183.84703035735208,188.3701426312416,3040038
2022-01-26,188.18534832237222,196.7815673038783,184.53516125422212,188.18534832237222,4334929
2022-01-27,186.77326645984039,188.68384975328408,182.79221020435415,186.77326645984039,1073482
2022-01-28,185.9172250133967,191.0004832068222,184.72495087806854,185.9172250133967,2340073
2022-01-31,188.10845809161748,191.157160918434,180.76676194657824,188.10845809161748,4019843
2022-02-01,190.37476468931087,193.18952474649015,184.81447382859608,190.37476468931087,1931928
2022-02-02,187.1521388037504,195.93221469642143,182.12282678020625,187.1521388037504,1115626
2022-02-03,187.5762237324284,192.31844090151066,179.66313088253716,187.5762237324284,1417428
2022-02-04,189.0217638198822,194.5048136643059,185.4716461254598,189.0217638198822,2770022
2022-02-07,190.98924622380147,194.06622962012116,188.2151938495444,190.98924622380147,3347166
2022-02-08,189.948041327987,194.6323146190826,184.8684765329489,189.948041327987,4536845
2022-02-09,191.39185115752358,191.73771034111715,185.2912833894103,191.39185115752358,1279618
2022-02-10,192.7038471475077,200.40081967374107,183.18403561781147,192.7038471475077,2821700
2022-02-11,190.19310476065857,198.88376018007298,182.64397744000857,190.19310476065857,1263691
2022-02-14,191.08659763755279,193.9441431477404,185.90171134915641,191.08659763755279,2007602
2022-02-15,190.41739677661235,195.73170165869192,184.94677482073877,190.41739677661235,4053661
2022-02-16,188.3452607828275,196.83059062558357,183.89166669348973,188.3452607828275,1448325
2022-02-17,190.02446245691777,197.7171659110998,184.2927589059251,190.02446245691777,3264933
2022-02-18,189.1285507390312,195.43618274460638,184.85902268702696,189.1285507390312,4496623
2022-02-21,188.04004412240928,195.09457670085402,180.2393135856993,188.04004412240928,2898519
