Date,Open,High,Low,Close,Volume
2022-01-03,239.79008922771632,247.98321541935317,236.31195495866925,239.79008922771632,2249737
2022-01-04,242.37059926633313,249.84444192724268,233.33648721266027,242.37059926633313,2568620
2022-01-05,241.633735495849,243.58335524985776,241.27197769728988,241.633735495849,1196955
2022-01-06,243.39374955748383,247.43889758059845,232.81254893288548,243.39374955748383,3792958
2022-01-07,242.39594737234208,252.56146957770895,239.165741886851,242.39594737234208,4205107
2022-01-10,241.082506603821,245.93071846597462,236.53725642268907,241.082506603821,4401085
2022-01-11,240.38715057762548,244.67476194273416,230.2394498802778,240.38715057762548,3608170
2022-01-12,240.12182506338917,251.06647745893207,236.59108496002773,240.12182506338917,3050873
2022-01-13,240.38205471969465,245.5783267118972,237.46332868492306,240.38205471969465,3386306
2022-01-14,239.74804178243,241.08023061344392,234.42751200447515,239.74804178243,1961482
2022-01-17,240.10064565371684,251.40429882123559,236.62256739795913,240.10064565371684,4691051
2022-01-18,241.33523213948664,249.08321917290453,233.35106326693042,241.33523213948664,4778322
2022-01-19,241.40681507678354,251.98024390442097,240.8788125118476,241.40681507678354,1081158
2022-01-20,241.50800394030728,246.50167783691356,231.7618661097303,241.50800394030728,4036433
2022-01-21,241.7291359780459,241.9281369433495,231.89951106408023,241.7291359780459,4179786
2022-01-24,242.28379162241632,252.75290323145475,239.15932196562923,242.28379162241632,2578134
2022-01-25,243.43040287013048,254.66042433534503,241.31393063143858,243.43040287013048,2096539
2022-01-26,245.95631110317802,247.71726934830025,236.34141713148736,245.95631110317802,2331134
2022-01-27,243.9693970091498,251.7879575749799,239.740304550718,243.9693970091498,3847079
2022-01-28,243.24736775750875,255.24020219973394,231.85715047844022,243.24736775750875,3508156
2022-01-31,243.52202897431164,245.1344008586998,242.4757962512102,243.52202897431164,3327113
2022-02-01,244.95399388329332,251.08412141810703,234.95733486178295,244.95399388329332,3778599
2022-02-02,246.00508658550535,251.83062651745752,242.18412406916678,246.00508658550535,3963842
2022-02-03,244.4821894353361,256.6622553893283,244.29322922929728,244.4821894353361,1755690
2022-02-04,242.76182987571488,244.90814158336272,242.23213659132463,242.76182987571488,4048125
2022-02-07,243.89879122155912,249.4466619650472,231.9191969053092,243.89879122155912,3807316
2022-02-08,245.0248323965758,256.9039338533312,237.65383491284345,245.0248323965758,2983418
2022-02-09,245.93374887734703,246.04703992889722,245.33744778799144,245.93374887734703,4951194
2022-02-10,245.66854005257687,256.0695220144103,236.95940684427566,245.66854005257687,3970367
2022-02-11,246.30031359322209,255.90951588516072,238.40481802579393,246.30031359322209,3264507
2022-02-14,245.95660856321447,246.11260927082958,238.88515414508336,245.95660856321447,2173350
2022-02-15,245.02970820667124,245.24687758126947,241.04655809174014,245.02970820667124,1088490
2022-02-16,248.43838716016586,252.8381572338367,240.43380291235644,248.43838716016586,1641100
2022-02-17,249.59526177657494,254.53837853852423,238.44737857611463,249.59526177657494,3820186
2022-02-18,250.65067061198133,260.68388735576616,245.30989032442207,250.65067061198133,4635758
2022-02-21,251.37925957415058,258.9954615890375,241.3345715889725,251.37925957415058,1891426
