Date,Open,High,Low,Close,Volume
2022-01-03,290.1667172197509,297.0923073149255,277.51987654535145,290.1667172197509,3505269
2022-01-04,291.2644718950879,303.84418642011127,289.7789452591286,291.2644718950879,1490120
2022-01-05,291.2134842406987,295.22878992179955,287.98659495860204,291.2134842406987,3817406
2022-01-06,290.3739067795128,293.0352616735531,285.06962326191484,290.3739067795128,2735222
2022-01-07,290.73980526074877,295.4786502120546,288.08151990636,290.73980526074877,2689621
2022-01-10,291.0739411332166,292.4936296602303,280.59068857441036,291.0739411332166,2524537
2022-01-11,291.04104295709607,301.58011928373264,284.8367904319719,291.04104295709607,2887390
2022-01-12,290.17999124686764,296.8338270517463,280.9652066390689,290.17999124686764,4768154
2022-01-13,290.5208335253456,297.5407637417204,278.11797737777954,290.5208335253456,4712632
2022-01-14,291.6817489633723,303.35788102451187,285.03776107622525,291.6817489633723,1479119
2022-01-17,293.005584907072,298.8421918199531,292.80596191792415,293.005584907072,1443482
2022-01-18,291.8720880000483,305.9492917713099,283.3755108029465,291.8720880000483,4225130
2022-01-19,291.7253689192589,305.4136613039429,284.4228872690806,291.7253689192589,4473360
2022-01-20,289.3603902459138,298.0107025139232,284.1159726425516,289.3603902459138,1907540
2022-01-21,289.51445773854016,290.8820291920773,283.58620180910367,289.51445773854016,3575502
2022-01-24,287.65724451081627,297.8931121775329,276.96075297300337,287.65724451081627,4003412
2022-01-25,288.265298830526,297.27821574334064,284.4077379787021,288.265298830526,4263851
2022-01-26,287.5606147025568,290.1154791311119,285.08045280238326,287.5606147025568,4293408
2022-01-27,288.8665323570403,295.3688241611993,274.81168314582624,288.8665323570403,4449510
2022-01-28,288.5774477100054,300.4574503773179,284.58543623307156,288.5774477100054,2899871
2022-01-31,289.75744670154114,302.3613268537309,284.29986142303363,289.75744670154114,3528622
2022-02-01,288.5041892902547,299.90385243556955,281.6808725907631,288.5041892902547,1139459
2022-02-02,288.5936548480167,291.65895804730496,279.164987178104,288.5936548480167,3750712
2022-02-03,287.0776702998775,292.0332841414232,280.97711903228543,287.0776702998775,1307465
2022-02-04,289.0047152065204,289.4238621566128,277.6912470469258,289.0047152065204,4923941
2022-02-07,291.9597096090146,305.051852507595,281.41621916321947,291.9597096090146,4853941
2022-02-08,292.66935497200706,296.17522840777525,279.5205394602099,292.66935497200706,2596626
2022-02-09,294.33264659255747,306.93993164950814,285.7281324383818,294.33264659255747,1679702
2022-02-10,293.38031401251163,294.133279855788,291.81787528130457,293.38031401251163,2799416
2022-02-11,295.7836353229618,306.92123558610734,283.32729773410074,295.7836353229618,1889452
2022-02-14,297.0519087769613,299.23948763667573,295.8633434069975,297.0519087769613,3910264
2022-02-15,295.44299290956013,308.9196342281652,292.0069179679725,295.44299290956013,4326047
2022-02-16,296.013530443933,304.07734092705823,282.9228898526674,296.013530443933,1852735
2022-02-17,296.09422582188824,303.0543094989122,282.4281271952576,296.09422582188824,2807600
2022-02-18,294.2944590904176,300.90552974737767,284.4372922117388,294.2944590904176,2666039
2022-02-21,295.73890807962687,310.2551060025137,282.1801457295211,295.73890807962687,1522391
2022-02-22,293.81476267592546,302.2563001688302,292.3296655757769,293.81476267592546,1835372
2022-02-23,293.8327832298983,296.71559248620525,292.58895474643367,293.8327832298983,3013948
2022-02-24,292.2881726607226,295.4711673897242,285.98049321498775,292.2881726607226,3218295
2022-02-25,291.6070545865562,296.84642020586995,285.3697374837283,291.6070545865562,1556523
2022-02-28,292.60664196436454,298.0823416117996,285.06340908631626,292.60664196436454,2703622
2022-03-01,293.7623758951471,307.35313388647137,288.1677581111266,293.7623758951471,1487151
2022-03-02,292.53177302237077,307.01740068062117,280.83494455781187,292.53177302237077,1926168
2022-03-03,293.952411972854,294.63504850194136,279.7756112697225,293.952411972854,3653839
2022-03-04,291.87052168036627,298.03831337555056,291.68370802115913,291.87052168036627,4769794
2022-03-07,290.4746771927966,301.82111625473414,285.6075140765237,290.4746771927966,1614474
2022-03-08,292.17295024531734,297.1778517491677,285.00292341242516,292.17295024531734,4131313
2022-03-09,289.86165697567975,295.3550992566189,283.24360281356735,289.86165697567975,1376509
2022-03-10,287.86046693812165,294.3608796038562,282.93198713170835,287.86046693812165,3996712
2022-03-11,288.843303434473,292.89265147686757,284.8535906792575,288.843303434473,2793844
2022-03-14,288.30581715405356,301.138955269051,275.86279489061894,288.30581715405356,1095589
2022-03-15,289.7692421756209,299.11825196735674,280.61863124688455,289.7692421756209,4489689
2022-03-16,288.2183424450561,292.53970314778405,283.3975092718507,288.2183424450561,1635164
2022-03-17,287.4320114278207,290.74800287183336,284.46371158151425,287.4320114278207,1067228
2022-03-18,287.8007540385619,296.1458889457046,278.33364434439443,287.8007540385619,1234833
2022-03-21,287.98215568289334,288.6259888856672,282.4924182852084,287.98215568289334,2668014
2022-03-22,286.1240074381931,296.8439461594877,283.13072749640344,286.1240074381931,4716671
2022-03-23,286.2537088503694,290.35856102188563,272.9882256774913,286.2537088503694,3976451
2022-03-24,285.6002201226858,294.9843455192126,271.5114853057582,285.6002201226858,1261332
2022-03-25,284.28523441871965,297.83141803596345,277.7267141604886,284.28523441871965,1832706
2022-03-28,281.10093426216696,288.8450814155888,271.083445729936,281.10093426216696,4470193
2022-03-29,282.8292166836746,296.1044399007923,280.3811375227457,282.8292166836746,3384267
2022-03-30,280.71480036369314,285.43031915721235,276.84032561031705,280.71480036369314,1901597
2022-03-31,281.825047237348,294.37262380517814,268.17455796966385,281.825047237348,2193264
2022-04-01,280.6859347651267,294.30230828410515,276.578550575161,280.6859347651267,1864885
2022-04-04,280.3817553960717,292.1011260862445,268.80170723603794,280.3817553960717,2968210
2022-04-05,278.9647138955646,287.5442077108692,267.4687167158575,278.9647138955646,3496585
2022-04-06,278.5580251394171,279.55933575327117,277.32449905163406,278.5580251394171,2165623
2022-04-07,280.7053129783023,284.942708445413,269.47394076967436,280.7053129783023,4411709
2022-04-08,279.6476175845131,280.6110336053472,275.5267149824918,279.6476175845131,3678447
2022-04-11,282.38685413441834,287.0101197815455,282.35646108954285,282.38685413441834,3662131
2022-04-12,280.56880295545216,282.11214250724197,267.1321665175688,280.56880295545216,1090096
2022-04-13,278.6199351999279,279.15089190115873,273.3607017020801,278.6199351999279,1222627
2022-04-14,279.74007711927305,282.4234124916498,267.62102171573804,279.74007711927305,1865184
2022-04-15,279.31523555873736,290.1277227355427,271.966295120859,279.31523555873736,2098954
2022-04-18,280.1947220109011,281.7978865395311,272.98912435069326,280.1947220109011,4858970
2022-04-19,281.2309998533332,294.3711066712398,270.79219769635307,281.2309998533332,1345170
2022-04-20,279.8581415359154,285.0479560346498,278.422030376422,279.8581415359154,2440021
2022-04-21,277.8996161858767,282.27855055378774,265.9534580263691,277.8996161858767,4903624
2022-04-22,279.78784482622984,284.26296119626346,273.4312220331046,279.78784482622984,3749135
2022-04-25,280.80750672041046,286.8408931907024,276.37172168281563,280.80750672041046,1036589
2022-04-26,281.52722390127457,285.9622009643356,269.1686107350365,281.52722390127457,2294238
2022-04-27,282.1181890437897,282.167052021329,270.7536469426496,282.1181890437897,4527258
2022-04-28,282.9033942650501,290.4883718144103,271.1187651991194,282.9033942650501,4160110
2022-04-29,280.85126864202454,289.45784452637963,272.65421023806675,280.85126864202454,2736220
2022-05-02,280.42417175975334,288.58209529835506,274.5366750201869,280.42417175975334,1105059
2022-05-03,279.7612061401284,289.0224271500069,267.58081999966,279.7612061401284,4202084
2022-05-04,280.46741358423986,283.8305035101503,274.9492671339855,280.46741358423986,3517148
2022-05-05,278.70111674105084,288.36252613498806,268.00017509215047,278.70111674105084,1248456
2022-05-06,279.2869078611848,292.6783343610825,276.3700296471718,279.2869078611848,2467538
2022-05-09,277.87794369255016,280.15529783232824,264.2673236251029,277.87794369255016,3224699
2022-05-10,276.95087928715685,282.8426572085088,268.80755548755207,276.95087928715685,4179748
2022-05-11,275.3332279093691,284.4646773375165,266.83173367800595,275.3332279093691,1730121
2022-05-12,276.1874815034606,289.24746123848917,269.0516292475145,276.1874815034606,4054857
2022-05-13,278.0593672799849,279.54255344815164,270.9182900388078,278.0593672799849,2587055
2022-05-16,277.81127525581974,279.7600606140292,270.86231227823754,277.81127525581974,1205018
2022-05-17,276.06394641733186,287.8828384388366,275.16999712062716,276.06394641733186,4811420
2022-05-18,276.14214324159406,284.55353041012717,267.56714808470525,276.14214324159406,3017018
2022-05-19,274.63283824083237,279.3370096451754,265.1943439439054,274.63283824083237,2472295
2022-05-20,277.05091674363376,283.00730506463145,272.1403345433724,277.05091674363376,4573589
2022-05-23,277.9479258927701,283.6464715965421,267.49584812379277,277.9479258927701,2822398
2022-05-24,276.26157194814476,280.9080368617804,264.46737585307136,276.26157194814476,3430470
2022-05-25,275.3962408898815,277.2308557675007,269.35802698347317,275.3962408898815,4058353
2022-05-26,278.046010354109,288.6016724573064,274.14366353165093,278.046010354109,3868110
2022-05-27,276.05485418686254,276.0645551053597,268.5531828240618,276.05485418686254,3714302
2022-05-30,274.63804466597765,282.6000137417107,272.8332744562791,274.63804466597765,1392008
2022-05-31,272.4948177496918,280.0609957978539,271.80987717884165,272.4948177496918,3595038
2022-06-01,272.1075260460371,273.70044962105214,267.99424867979405,272.1075260460371,1049637
2022-06-02,271.7550191017075,273.1978915879087,268.3444565897371,271.7550191017075,1287566
2022-06-03,272.23279633077135,276.0702107157279,259.3757927864363,272.23279633077135,3616647
2022-06-06,273.7934525512725,284.012751518997,267.2218717923337,273.7934525512725,3509512
2022-06-07,273.3486591887877,281.3462763559841,273.0520652751018,273.3486591887877,1464630
2022-06-08,274.67327127265844,286.816490517042,265.5784962772174,274.67327127265844,4092211
2022-06-09,277.69907542808204,287.97370870895475,270.30256878547766,277.69907542808204,1122733
2022-06-10,275.6623825408648,285.93002496711927,275.09286757040917,275.6623825408648,3105412
2022-06-13,276.1976098079984,286.5672361694627,262.4041041049339,276.1976098079984,2124398
2022-06-14,276.0670086514736,276.94251616167213,262.59525824943194,276.0670086514736,2670539
2022-06-15,274.76222051154537,287.1050426503107,273.8272108329009,274.76222051154537,4029673
2022-06-16,273.2910998578977,283.5962289915103,271.24411447276225,273.2910998578977,3382655
2022-06-17,271.8005642547018,284.80399286223917,266.6318015945476,271.8005642547018,4809733
2022-06-20,270.9484484156771,281.99725745170923,269.70879624056147,270.9484484156771,4517971
2022-06-21,269.39865086064367,270.3129814146086,256.67136375952083,269.39865086064367,2050512
2022-06-22,268.915151532943,273.8870692117906,264.20736781280965,268.915151532943,4966132
2022-06-23,269.28326153520106,277.38982117304494,266.84810188452695,269.28326153520106,2732557
2022-06-24,268.0287502394156,270.9254368498178,260.96766712082473,268.0287502394156,1045750
2022-06-27,266.8329102815493,277.54077392519713,258.2424337070127,266.8329102815493,4132457
2022-06-28,266.6017922267332,274.9563281668757,254.50795607286562,266.6017922267332,3964086
2022-06-29,268.38492377506424,281.11966615824605,265.68591721461473,268.38492377506424,4170759
2022-06-30,267.10176761195675,272.84064300222656,260.3045583151924,267.10176761195675,4001941
2022-07-01,267.80749674114867,275.3306899367087,264.70405521999663,267.80749674114867,3173168
